2022-03-14 10:11:15,125 #Agilent Technologies,E3648A,0,1.7-5.0-1.0
2022-03-14 10:20:01,679 FPGA Voltage: 12.01452, FPGA Current: 0.5520906, ASIC Voltage: 1.21563, ASIC Current:0.3168437
2022-03-14 10:20:07,393 FPGA Voltage: 12.01439, FPGA Current: 0.5356631, ASIC Voltage: 1.215402, ASIC Current:0.3170697
2022-03-14 10:20:13,100 FPGA Voltage: 12.01469, FPGA Current: 0.5287347, ASIC Voltage: 1.215504, ASIC Current:0.3170763
2022-03-14 10:20:18,804 FPGA Voltage: 12.01449, FPGA Current: 0.5311351, ASIC Voltage: 1.215402, ASIC Current:0.3170763
2022-03-14 10:20:24,504 FPGA Voltage: 12.01447, FPGA Current: 0.5515928, ASIC Voltage: 1.215453, ASIC Current:0.3169035
2022-03-14 10:20:30,203 FPGA Voltage: 12.01452, FPGA Current: 0.5528066, ASIC Voltage: 1.215352, ASIC Current:0.3169168
2022-03-14 10:20:35,902 FPGA Voltage: 12.01461, FPGA Current: 0.5312374, ASIC Voltage: 1.215402, ASIC Current:0.317063
2022-03-14 10:20:41,664 FPGA Voltage: 12.01449, FPGA Current: 0.5351721, ASIC Voltage: 1.215605, ASIC Current:0.3170431
2022-03-14 10:20:47,418 FPGA Voltage: 12.01452, FPGA Current: 0.5292735, ASIC Voltage: 1.215301, ASIC Current:0.3171694
2022-03-14 10:20:53,126 FPGA Voltage: 12.01466, FPGA Current: 0.5496698, ASIC Voltage: 1.215554, ASIC Current:0.3169434
2022-03-14 10:20:58,827 FPGA Voltage: 12.01449, FPGA Current: 0.552643, ASIC Voltage: 1.215301, ASIC Current:0.3168636
2022-03-14 10:21:04,525 FPGA Voltage: 12.01471, FPGA Current: 0.538118, ASIC Voltage: 1.215402, ASIC Current:0.3170099
2022-03-14 10:21:10,226 FPGA Voltage: 12.01476, FPGA Current: 0.5315033, ASIC Voltage: 1.21558, ASIC Current:0.3171628
2022-03-14 10:21:15,927 FPGA Voltage: 12.01461, FPGA Current: 0.5307873, ASIC Voltage: 1.215504, ASIC Current:0.3171096
2022-03-14 10:21:21,630 FPGA Voltage: 12.01476, FPGA Current: 0.5500244, ASIC Voltage: 1.21558, ASIC Current:0.3169101
2022-03-14 10:21:27,334 FPGA Voltage: 12.01461, FPGA Current: 0.5316056, ASIC Voltage: 1.215377, ASIC Current:0.3171229
2022-03-14 10:21:33,038 FPGA Voltage: 12.01456, FPGA Current: 0.5530862, ASIC Voltage: 1.215529, ASIC Current:0.3169101
2022-03-14 10:21:38,742 FPGA Voltage: 12.01456, FPGA Current: 0.5290961, ASIC Voltage: 1.215529, ASIC Current:0.3171893
2022-03-14 10:21:44,441 FPGA Voltage: 12.01459, FPGA Current: 0.5524247, ASIC Voltage: 1.215605, ASIC Current:0.3169567
2022-03-14 10:21:50,139 FPGA Voltage: 12.01456, FPGA Current: 0.5599191, ASIC Voltage: 1.215529, ASIC Current:0.3167772
2022-03-14 10:21:55,839 FPGA Voltage: 12.01459, FPGA Current: 0.5385203, ASIC Voltage: 1.215478, ASIC Current:0.3170431
2022-03-14 10:22:01,545 FPGA Voltage: 12.01469, FPGA Current: 0.5362836, ASIC Voltage: 1.215529, ASIC Current:0.3170697
2022-03-14 10:22:07,250 FPGA Voltage: 12.01456, FPGA Current: 0.5378452, ASIC Voltage: 1.21558, ASIC Current:0.3171096
2022-03-14 10:22:12,953 FPGA Voltage: 12.01464, FPGA Current: 0.5323148, ASIC Voltage: 1.215276, ASIC Current:0.3170697
2022-03-14 10:22:18,710 FPGA Voltage: 12.01437, FPGA Current: 0.5288779, ASIC Voltage: 1.215478, ASIC Current:0.3171495
2022-03-14 10:22:24,408 FPGA Voltage: 12.01454, FPGA Current: 0.5503722, ASIC Voltage: 1.215428, ASIC Current:0.3169235
2022-03-14 10:22:30,110 FPGA Voltage: 12.01447, FPGA Current: 0.5590871, ASIC Voltage: 1.215478, ASIC Current:0.3168171
2022-03-14 10:22:35,814 FPGA Voltage: 12.01442, FPGA Current: 0.5526771, ASIC Voltage: 1.215377, ASIC Current:0.3169101
